timestamp_us,motor[0],motor[1],motor[2],motor[3],motor[4],motor[5],motor[6],motor[7],motor[8],motor[9],motor[10],motor[11],servo[0],servo[1],servo[2],servo[3],servo[4],servo[5],servo[6],servo[7]
8372000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0070,-0.0000,-0.0013,-0.0006,nan,nan,nan,nan
8376000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0071,-0.0018,-0.0013,-0.0007,nan,nan,nan,nan
8380000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0072,-0.0025,-0.0013,-0.0007,nan,nan,nan,nan
8384000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0060,-0.0029,-0.0012,-0.0008,nan,nan,nan,nan
8388000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0045,-0.0028,-0.0012,-0.0008,nan,nan,nan,nan
8392000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0028,-0.0034,-0.0011,-0.0009,nan,nan,nan,nan
8396000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0023,-0.0040,-0.0011,-0.0009,nan,nan,nan,nan
8400000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0025,-0.0027,-0.0010,-0.0010,nan,nan,nan,nan
8404000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0012,-0.0008,-0.0009,-0.0011,nan,nan,nan,nan
8408000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0024,0.0002,-0.0010,-0.0010,nan,nan,nan,nan
8412000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0062,0.0011,-0.0011,-0.0009,nan,nan,nan,nan
8416000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0049,0.0014,-0.0012,-0.0008,nan,nan,nan,nan
8420000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0019,0.0007,-0.0012,-0.0008,nan,nan,nan,nan
8424000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0061,0.0009,-0.0011,-0.0008,nan,nan,nan,nan
8428000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0038,0.0015,-0.0011,-0.0009,nan,nan,nan,nan
8432000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0012,-0.0004,-0.0011,-0.0009,nan,nan,nan,nan
8436000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0027,-0.0032,-0.0010,-0.0010,nan,nan,nan,nan
8440000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0046,-0.0037,-0.0009,-0.0011,nan,nan,nan,nan
8444000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0046,-0.0044,-0.0009,-0.0011,nan,nan,nan,nan
8448000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0024,-0.0039,-0.0010,-0.0010,nan,nan,nan,nan
8452000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0002,-0.0003,-0.0009,-0.0011,nan,nan,nan,nan
8456000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0030,0.0020,-0.0009,-0.0011,nan,nan,nan,nan
8460000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0062,0.0010,-0.0009,-0.0011,nan,nan,nan,nan
8464000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0051,-0.0005,-0.0010,-0.0010,nan,nan,nan,nan
8468000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0036,-0.0002,-0.0010,-0.0010,nan,nan,nan,nan
8472000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0037,0.0014,-0.0011,-0.0009,nan,nan,nan,nan
8476000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0042,0.0009,-0.0011,-0.0009,nan,nan,nan,nan
8480000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0032,-0.0010,-0.0011,-0.0009,nan,nan,nan,nan
8484000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0024,-0.0016,-0.0011,-0.0009,nan,nan,nan,nan
8488000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0034,-0.0013,-0.0012,-0.0008,nan,nan,nan,nan
8492000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0037,-0.0018,-0.0012,-0.0008,nan,nan,nan,nan
8496000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0025,-0.0030,-0.0012,-0.0008,nan,nan,nan,nan
8500000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0006,-0.0015,-0.0012,-0.0008,nan,nan,nan,nan
8504000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0013,0.0020,-0.0011,-0.0009,nan,nan,nan,nan
8508000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004,0.0033,-0.0009,-0.0011,nan,nan,nan,nan
8512000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0027,0.0006,-0.0008,-0.0012,nan,nan,nan,nan
8516000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0010,-0.0035,-0.0008,-0.0012,nan,nan,nan,nan
8520000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0004,-0.0030,-0.0009,-0.0011,nan,nan,nan,nan
8524000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0019,0.0006,-0.0009,-0.0011,nan,nan,nan,nan
8528000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0031,0.0030,-0.0009,-0.0011,nan,nan,nan,nan
8532000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0011,0.0023,-0.0008,-0.0012,nan,nan,nan,nan
8536000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0008,-0.0007,-0.0008,-0.0012,nan,nan,nan,nan
8540000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0005,-0.0010,-0.0008,-0.0012,nan,nan,nan,nan
8544000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0039,-0.0013,-0.0008,-0.0012,nan,nan,nan,nan
8548000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0047,-0.0047,-0.0009,-0.0011,nan,nan,nan,nan
8552000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0018,-0.0058,-0.0009,-0.0011,nan,nan,nan,nan
8556000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0013,-0.0028,-0.0009,-0.0011,nan,nan,nan,nan
8560000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0017,0.0000,-0.0009,-0.0011,nan,nan,nan,nan
8564000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0012,0.0004,-0.0009,-0.0011,nan,nan,nan,nan
8568000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0012,-0.0002,-0.0009,-0.0011,nan,nan,nan,nan
8572000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0019,-0.0010,-0.0009,-0.0011,nan,nan,nan,nan
8576000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0073,-0.0013,-0.0009,-0.0011,nan,nan,nan,nan
8580000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0077,-0.0004,-0.0009,-0.0011,nan,nan,nan,nan
8584000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0039,0.0002,-0.0009,-0.0011,nan,nan,nan,nan
8588000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0025,-0.0010,-0.0009,-0.0011,nan,nan,nan,nan
8592000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033,-0.0017,-0.0009,-0.0011,nan,nan,nan,nan
8596000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0042,-0.0002,-0.0009,-0.0011,nan,nan,nan,nan
8600000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0040,0.0010,-0.0009,-0.0011,nan,nan,nan,nan
8604000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0022,-0.0005,-0.0009,-0.0011,nan,nan,nan,nan
8608000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0003,-0.0033,-0.0010,-0.0010,nan,nan,nan,nan
8612000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0002,-0.0036,-0.0010,-0.0010,nan,nan,nan,nan
8616000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0003,-0.0013,-0.0011,-0.0009,nan,nan,nan,nan
8620000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0020,0.0007,-0.0011,-0.0008,nan,nan,nan,nan
8624000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0048,0.0009,-0.0012,-0.0008,nan,nan,nan,nan
8628000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0070,-0.0008,-0.0012,-0.0008,nan,nan,nan,nan
8632000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0058,-0.0032,-0.0012,-0.0008,nan,nan,nan,nan
8636000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033,-0.0039,-0.0011,-0.0009,nan,nan,nan,nan
8640000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0027,-0.0021,-0.0011,-0.0009,nan,nan,nan,nan
8644000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0020,-0.0001,-0.0011,-0.0009,nan,nan,nan,nan
8648000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0003,0.0009,-0.0011,-0.0009,nan,nan,nan,nan
8652000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0017,0.0009,-0.0012,-0.0008,nan,nan,nan,nan
8656000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0022,0.0004,-0.0012,-0.0007,nan,nan,nan,nan
8660000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0004,0.0002,-0.0012,-0.0008,nan,nan,nan,nan
8664000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0029,-0.0008,-0.0012,-0.0008,nan,nan,nan,nan
8668000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0056,-0.0025,-0.0012,-0.0008,nan,nan,nan,nan
8672000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0057,-0.0033,-0.0011,-0.0009,nan,nan,nan,nan
8676000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0050,-0.0027,-0.0010,-0.0010,nan,nan,nan,nan
8680000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0056,-0.0019,-0.0009,-0.0011,nan,nan,nan,nan
8684000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0065,-0.0016,-0.0008,-0.0012,nan,nan,nan,nan
8688000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0037,-0.0021,-0.0008,-0.0012,nan,nan,nan,nan
8692000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0019,-0.0027,-0.0009,-0.0011,nan,nan,nan,nan
8696000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0031,-0.0022,-0.0009,-0.0011,nan,nan,nan,nan
8700000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0006,-0.0014,-0.0009,-0.0011,nan,nan,nan,nan
8704000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0046,-0.0015,-0.0008,-0.0012,nan,nan,nan,nan
8708000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0060,-0.0017,-0.0008,-0.0012,nan,nan,nan,nan
8712000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0039,-0.0003,-0.0008,-0.0012,nan,nan,nan,nan
8716000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0015,0.0010,-0.0008,-0.0012,nan,nan,nan,nan
8720000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0026,0.0004,-0.0008,-0.0012,nan,nan,nan,nan
8724000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0040,-0.0009,-0.0008,-0.0012,nan,nan,nan,nan
8728000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0034,-0.0007,-0.0008,-0.0012,nan,nan,nan,nan
8732000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0038,0.0003,-0.0008,-0.0012,nan,nan,nan,nan
8736000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0018,-0.0004,-0.0008,-0.0012,nan,nan,nan,nan
8740000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0029,-0.0016,-0.0008,-0.0012,nan,nan,nan,nan
8744000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0033,-0.0023,-0.0008,-0.0012,nan,nan,nan,nan
8748000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0010,-0.0032,-0.0009,-0.0011,nan,nan,nan,nan
8752000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0006,-0.0026,-0.0010,-0.0010,nan,nan,nan,nan
8756000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0034,-0.0005,-0.0010,-0.0010,nan,nan,nan,nan
8760000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0064,0.0011,-0.0010,-0.0010,nan,nan,nan,nan
8764000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0068,0.0002,-0.0010,-0.0010,nan,nan,nan,nan
8768000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0037,-0.0019,-0.0011,-0.0009,nan,nan,nan,nan
8772000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0017,-0.0026,-0.0011,-0.0009,nan,nan,nan,nan
8776000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0040,-0.0022,-0.0011,-0.0009,nan,nan,nan,nan
8780000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0058,-0.0010,-0.0011,-0.0009,nan,nan,nan,nan
8784000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0042,0.0009,-0.0010,-0.0010,nan,nan,nan,nan
8788000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0026,0.0015,-0.0010,-0.0010,nan,nan,nan,nan
8792000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0014,-0.0007,-0.0010,-0.0010,nan,nan,nan,nan
8796000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0011,-0.0026,-0.0010,-0.0010,nan,nan,nan,nan
8800000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033,-0.0006,-0.0010,-0.0010,nan,nan,nan,nan
8804000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0045,0.0013,-0.0011,-0.0009,nan,nan,nan,nan
8808000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0031,0.0010,-0.0011,-0.0009,nan,nan,nan,nan
8812000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000,-0.0004,-0.0011,-0.0009,nan,nan,nan,nan
8816000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0021,-0.0017,-0.0012,-0.0008,nan,nan,nan,nan
8820000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0005,-0.0010,-0.0012,-0.0008,nan,nan,nan,nan
8824000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0010,-0.0002,-0.0012,-0.0008,nan,nan,nan,nan
8828000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000,-0.0004,-0.0012,-0.0008,nan,nan,nan,nan
8832000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0030,-0.0003,-0.0012,-0.0008,nan,nan,nan,nan
8836000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0045,0.0008,-0.0013,-0.0007,nan,nan,nan,nan
8840000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0019,0.0016,-0.0013,-0.0006,nan,nan,nan,nan
8844000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0006,0.0016,-0.0014,-0.0006,nan,nan,nan,nan
8848000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0005,0.0022,-0.0013,-0.0006,nan,nan,nan,nan
8852000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0011,0.0021,-0.0013,-0.0007,nan,nan,nan,nan
8856000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0038,0.0002,-0.0012,-0.0008,nan,nan,nan,nan
8860000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0053,-0.0016,-0.0012,-0.0008,nan,nan,nan,nan
8864000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0041,-0.0008,-0.0011,-0.0009,nan,nan,nan,nan
8868000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0029,0.0002,-0.0011,-0.0009,nan,nan,nan,nan
8872000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033,-0.0020,-0.0011,-0.0009,nan,nan,nan,nan
8876000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0030,-0.0041,-0.0011,-0.0009,nan,nan,nan,nan
8880000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0020,-0.0035,-0.0011,-0.0008,nan,nan,nan,nan
8884000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0027,-0.0023,-0.0012,-0.0008,nan,nan,nan,nan
8888000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0020,-0.0015,-0.0012,-0.0008,nan,nan,nan,nan
8892000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0010,0.0003,-0.0012,-0.0008,nan,nan,nan,nan
8896000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0019,0.0019,-0.0012,-0.0008,nan,nan,nan,nan
8900000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0002,0.0014,-0.0013,-0.0007,nan,nan,nan,nan
8904000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0021,-0.0008,-0.0013,-0.0007,nan,nan,nan,nan
8908000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0016,-0.0030,-0.0013,-0.0007,nan,nan,nan,nan
8912000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0011,-0.0031,-0.0013,-0.0007,nan,nan,nan,nan
8916000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0025,-0.0015,-0.0013,-0.0007,nan,nan,nan,nan
8920000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0039,0.0002,-0.0012,-0.0008,nan,nan,nan,nan
8924000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0041,0.0020,-0.0011,-0.0009,nan,nan,nan,nan
8928000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0037,0.0032,-0.0010,-0.0010,nan,nan,nan,nan
8932000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0034,0.0021,-0.0009,-0.0011,nan,nan,nan,nan
8936000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0031,-0.0000,-0.0009,-0.0011,nan,nan,nan,nan
8940000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0020,-0.0006,-0.0008,-0.0012,nan,nan,nan,nan
8944000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0010,-0.0008,-0.0008,-0.0012,nan,nan,nan,nan
8948000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0018,-0.0012,-0.0008,-0.0012,nan,nan,nan,nan
8952000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0021,-0.0007,-0.0009,-0.0011,nan,nan,nan,nan
8956000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0001,0.0010,-0.0009,-0.0011,nan,nan,nan,nan
8960000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0019,0.0008,-0.0009,-0.0011,nan,nan,nan,nan
8964000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0019,-0.0007,-0.0009,-0.0011,nan,nan,nan,nan
8968000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0001,-0.0004,-0.0008,-0.0012,nan,nan,nan,nan
8972000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0030,-0.0013,-0.0008,-0.0012,nan,nan,nan,nan
8976000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0061,-0.0036,-0.0008,-0.0012,nan,nan,nan,nan
8980000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0067,-0.0037,-0.0008,-0.0012,nan,nan,nan,nan
8984000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0040,-0.0013,-0.0008,-0.0012,nan,nan,nan,nan
8988000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0012,0.0003,-0.0008,-0.0012,nan,nan,nan,nan
8992000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0009,0.0008,-0.0008,-0.0012,nan,nan,nan,nan
8996000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0017,0.0007,-0.0007,-0.0013,nan,nan,nan,nan
9000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0007,-0.0018,-0.0007,-0.0014,nan,nan,nan,nan
9004000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0008,-0.0036,-0.0006,-0.0014,nan,nan,nan,nan
9008000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0012,-0.0021,-0.0005,-0.0015,nan,nan,nan,nan
9012000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004,-0.0002,-0.0004,-0.0016,nan,nan,nan,nan
9016000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0034,0.0009,-0.0005,-0.0016,nan,nan,nan,nan
9020000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0051,0.0025,-0.0005,-0.0015,nan,nan,nan,nan
9024000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0023,0.0027,-0.0006,-0.0015,nan,nan,nan,nan
9028000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0022,0.0006,-0.0006,-0.0014,nan,nan,nan,nan
9032000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0041,-0.0015,-0.0006,-0.0015,nan,nan,nan,nan
9036000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0049,-0.0026,-0.0006,-0.0015,nan,nan,nan,nan
9040000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0039,-0.0019,-0.0006,-0.0014,nan,nan,nan,nan
9044000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0002,0.0002,-0.0007,-0.0014,nan,nan,nan,nan
9048000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0030,-0.0001,-0.0007,-0.0014,nan,nan,nan,nan
9052000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0023,-0.0018,-0.0007,-0.0013,nan,nan,nan,nan
9056000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0013,-0.0011,-0.0008,-0.0012,nan,nan,nan,nan
9060000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0038,0.0013,-0.0009,-0.0011,nan,nan,nan,nan
9064000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0059,0.0028,-0.0009,-0.0011,nan,nan,nan,nan
9068000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0052,0.0014,-0.0009,-0.0011,nan,nan,nan,nan
9072000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0028,-0.0008,-0.0009,-0.0011,nan,nan,nan,nan
9076000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0011,-0.0007,-0.0010,-0.0010,nan,nan,nan,nan
9080000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0047,0.0002,-0.0010,-0.0010,nan,nan,nan,nan
9084000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0050,0.0011,-0.0010,-0.0010,nan,nan,nan,nan
9088000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0039,0.0010,-0.0010,-0.0010,nan,nan,nan,nan
9092000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0044,-0.0008,-0.0010,-0.0010,nan,nan,nan,nan
9096000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0051,-0.0019,-0.0010,-0.0010,nan,nan,nan,nan
9100000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0036,-0.0019,-0.0010,-0.0010,nan,nan,nan,nan
9104000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0032,-0.0016,-0.0010,-0.0010,nan,nan,nan,nan
9108000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0034,-0.0000,-0.0009,-0.0011,nan,nan,nan,nan
